c_accountid,d_observation_date,c_entity, n_account_balance ,d_acq_date,n_active_num,n_tel_notel,d_last_payment_date,n_pay_30,n_pay_60,n_pay_90,n_pay_180,n_pay_count_30,n_pay_count_60,n_pay_count_90,n_pay_count_180,c_type_of_portfolio_rap,d_last_sms_date,n_sms_count,d_rpc_date,n_deceased,n_bancrupcy_failed_lawsuits_etc,d_lawsuit_date,d_payment_order_date,d_title_day,d_execution_date,d_unsuccesfull_exe_date,d_maturity_date,n_in_dialler_obs_day,n_arrangement_active,d_inactivation_date,d_last_broken_date,c_subregion,gender,age,d_last_inbound_date,Target_Amount,Target
4265957,01/01/2022,Entity 6," 4,615.76 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,,,,15/12/2009,1,0,28/08/2021,28/08/2021,NULL,K,65,,100,1
4267267,01/01/2022,Entity 6," 13,071.74 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,23/02/2020,,,06/05/2008,1,0,,,Subregion_7,K,53,,0,0
4267308,01/01/2022,Entity 6," 7,660.44 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,04/01/2020,17/02/2020,04/04/2021,,18/05/2014,1,0,,,Subregion_63,M,33,,0,0
4270745,01/01/2022,Entity 38," 21,157.09 ",08/12/2019,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,16/11/2020,23/11/2020,,23/09/2017,1,0,,,Subregion_54,K,40,,0,0
4270775,01/01/2022,Entity 38," 147,567.53 ",08/12/2019,1,1,,0,0,0,0,0,0,0,0,banking,27/12/2021,6,,0,0,04/02/2020,04/04/2020,29/10/2021,,,18/05/2018,1,0,,,Subregion_28,K,70,,0,0
4270883,01/01/2022,Entity 38," 2,518.56 ",08/12/2019,2,1,,0,0,0,0,0,0,0,0,banking,10/12/2021,1,,0,0,,,19/04/2020,21/04/2020,,04/11/2016,1,0,,,Subregion_37,K,40,,0,0
4273388,01/01/2022,Entity 36," 3,133.42 ",30/08/2016,3,1,,0,0,0,0,0,0,0,0,utilities,,0,,0,0,,,,,,,1,0,,,Subregion_48,N,-9999,,0,0
4273389,01/01/2022,Entity 36," 3,739.93 ",30/08/2016,1,1,,0,0,0,0,0,0,0,0,utilities,,0,,0,0,,,18/11/2017,22/11/2017,23/06/2018,,1,0,,,NULL,N,-9999,,0,0
4260566,01/01/2022,Entity 6," 17,527.28 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,30/04/2021,,30/04/2021,,,15/04/2013,1,0,,,Subregion_7,K,43,,0,0
4260628,01/01/2022,Entity 6," 9,413.01 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,30/04/2021,,,13/10/2014,1,0,,,Subregion_33,M,31,,0,0
4260632,01/01/2022,Entity 6," 1,311.74 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,10/12/2021,2,,0,0,,,,,,03/04/2014,1,0,29/08/2021,10/09/2021,Subregion_16,M,46,,0,0
4260673,01/01/2022,Entity 6," 1,370.90 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,,,,18/04/2015,1,0,,,Subregion_43,M,25,,0,0
4260768,01/01/2022,Entity 6," 2,797.23 ",14/12/2018,2,1,19/10/2021,0,0,13,13,0,0,1,1,banking,19/12/2021,3,14/12/2021,0,0,,,23/02/2020,,,16/04/2014,1,0,,24/12/2021,Subregion_43,M,41,,300,1
4262711,01/01/2022,Entity 6," 2,940.69 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,banking,28/12/2021,5,,0,0,,,,,,15/10/2012,1,0,,,NULL,K,41,,390,1
4262717,01/01/2022,Entity 6," 2,217.62 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,23/02/2020,,,21/01/2012,1,0,,,Subregion_52,K,64,,0,0
4264093,01/01/2022,Entity 6," 9,886.24 ",14/12/2018,8,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,16/01/2021,20/01/2020,04/04/2021,,20/09/2014,1,0,,,Subregion_50,M,27,,0,0
4264112,01/01/2022,Entity 6," 8,209.97 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,27/12/2021,6,,0,0,,,,,,01/09/2013,1,0,,,Subregion_63,K,43,,100,1
4264137,01/01/2022,Entity 6, 582.42 ,14/12/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,23/02/2020,,,06/09/2016,1,0,,,Subregion_65,M,45,,0,0
4264147,01/01/2022,Entity 6," 11,596.76 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,banking,27/12/2021,6,,0,0,,,,,,27/06/2014,1,0,,,Subregion_57,M,61,,0,0
4264159,01/01/2022,Entity 6," 38,199.86 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,08/01/2021,23/02/2020,03/04/2021,,01/10/2012,1,0,,,Subregion_29,M,49,,0,0
4266694,01/01/2022,Entity 6," 7,490.80 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,27/12/2021,7,,0,0,,,23/02/2020,,,28/03/2016,1,0,,17/07/2021,Subregion_29,M,34,,0,0
4266797,01/01/2022,Entity 6," 3,471.48 ",14/12/2018,5,1,,0,0,0,0,0,0,0,0,banking,27/12/2021,3,,0,0,,,23/02/2020,,,06/06/2014,1,0,,22/12/2021,Subregion_30,K,57,12/12/2021,0,0
4266943,01/01/2022,Entity 6," 11,995.70 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,23/02/2020,,12/09/2020,11/10/2015,1,0,,,Subregion_21,M,52,,0,0
4268215,01/01/2022,Entity 6," 35,913.54 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,23/02/2020,,12/09/2020,19/03/2012,1,0,,,Subregion_21,M,56,22/11/2021,0,0
4268867,01/01/2022,Entity 37," 1,903.11 ",04/04/2015,1,1,,0,0,0,0,0,0,0,0,banking,27/12/2021,6,14/11/2021,0,0,,,,,,26/06/2009,1,0,,,NULL,M,38,,0,0
4276005,01/01/2022,Entity 7," 43,043.38 ",09/12/2014,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,18/09/2015,17/10/2015,21/06/2016,13/01/2018,19/01/2020,31/08/2013,1,0,,,Subregion_46,M,58,,0,0
4260356,01/01/2022,Entity 6," 1,104.17 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,23/02/2020,,12/09/2020,26/09/2010,1,0,,,Subregion_47,M,55,,0,0
4260368,01/01/2022,Entity 6," 8,619.24 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,29/01/2021,07/03/2021,13/06/2021,20/07/2021,,26/08/2016,1,0,,,Subregion_50,M,42,,0,0
4260391,01/01/2022,Entity 6," 7,980.79 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,13/09/2020,18/05/2020,13/09/2020,04/04/2021,,12/12/2016,1,0,,,NULL,M,46,,0,0
4262883,01/01/2022,Entity 6," 31,569.11 ",14/12/2018,4,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,13/10/2019,08/12/2019,04/04/2021,,07/06/2015,1,0,,,Subregion_59,K,57,,0,0
4262955,01/01/2022,Entity 6," 3,117.71 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,,,,14/12/2008,1,0,,,Subregion_62,M,62,,0,0
4263051,01/01/2022,Entity 6," 4,559.83 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,23/02/2020,,14/11/2020,11/04/2014,1,0,,,Subregion_3,N,-9999,,0,0
4263053,01/01/2022,Entity 6," 12,043.27 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,23/02/2020,,12/09/2020,18/03/2011,1,0,,,Subregion_4,M,48,,0,0
4263112,01/01/2022,Entity 6," 10,914.81 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,13/02/2021,21/02/2020,03/04/2021,,20/12/2015,1,0,,,Subregion_26,M,25,,0,0
4263210,01/01/2022,Entity 6," 5,063.02 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,,,,18/11/2011,1,0,,,Subregion_48,M,57,,0,0
4265348,01/01/2022,Entity 6," 3,020.50 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,11/01/2020,16/03/2020,04/04/2021,,21/12/2013,1,0,,,NULL,K,39,,200,1
4265417,01/01/2022,Entity 6," 9,290.23 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,23/02/2020,,,08/10/2012,1,0,,,Subregion_50,K,44,,0,0
4265491,01/01/2022,Entity 6," 7,639.91 ",14/12/2018,3,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,17/08/2020,,17/08/2020,18/04/2016,1,0,,,Subregion_20,K,50,,0,0
4265492,01/01/2022,Entity 6," 14,867.33 ",14/12/2018,3,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,,,,22/04/2014,1,0,,,Subregion_30,M,33,,1600,1
4265552,01/01/2022,Entity 6," 1,927.68 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,,,,07/04/2014,1,0,,,Subregion_63,M,28,,0,0
4265553,01/01/2022,Entity 6," 5,590.50 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,23/02/2020,,13/09/2020,06/04/2011,1,0,,,Subregion_63,M,45,,0,0
4265589,01/01/2022,Entity 6," 3,781.99 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,23/02/2020,,26/04/2021,22/02/2012,1,0,,,Subregion_1,M,68,,0,0
4269976,01/01/2022,Entity 35," 41,444.21 ",30/10/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,,,,21/11/2014,1,0,,,Subregion_21,M,31,,0,0
4270219,01/01/2022,Entity 38," 151,251.78 ",08/12/2019,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,04/02/2020,24/10/2020,06/03/2021,16/03/2021,,23/07/2017,1,0,,,NULL,M,33,,0,0
4270239,01/01/2022,Entity 38," 22,674.29 ",08/12/2019,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,04/09/2020,16/01/2021,26/02/2022,,,14/01/2014,1,0,,,Subregion_41,M,50,,0,0
4270246,01/01/2022,Entity 38," 113,119.11 ",08/12/2019,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,21/12/2020,,,,,02/02/2015,1,0,,,Subregion_51,M,76,,0,0
4272764,01/01/2022,Entity 39," 3,172.99 ",28/08/2016,1,1,,0,0,0,0,0,0,0,0,utilities,28/12/2021,5,,0,0,03/03/2017,01/12/2017,,,,20/06/2014,1,0,,,Subregion_40,N,-9999,,0,0
4272788,01/01/2022,Entity 39," 3,376.64 ",28/08/2016,1,1,,0,0,0,0,0,0,0,0,utilities,,0,,0,0,18/04/2017,06/06/2017,13/04/2021,04/06/2021,22/01/2021,19/10/2014,1,0,,,Subregion_14,N,-9999,,0,0
4273009,01/01/2022,Entity 39," 5,606.41 ",28/08/2016,5,1,,0,0,0,0,0,0,0,0,utilities,27/12/2021,5,,0,0,07/03/2017,29/04/2017,26/07/2020,28/07/2020,12/06/2020,05/10/2014,1,0,,,Subregion_59,N,-9999,,4500,1
4273097,01/01/2022,Entity 39," 5,686.05 ",28/08/2016,1,1,,0,0,0,0,0,0,0,0,utilities,10/12/2021,1,,0,0,23/04/2017,29/05/2017,07/03/2021,19/08/2017,,21/11/2014,1,0,,,Subregion_28,N,-9999,,0,0
4273125,01/01/2022,Entity 39," 5,223.90 ",28/08/2016,1,1,,0,0,0,0,0,0,0,0,utilities,,0,,0,0,23/04/2017,06/06/2017,16/09/2017,29/09/2017,29/11/2020,26/12/2014,1,0,,,Subregion_51,M,39,,0,0
4273194,01/01/2022,Entity 39," 11,417.05 ",28/08/2016,1,1,,0,0,0,0,0,0,0,0,utilities,,0,,0,0,03/03/2017,28/05/2017,20/06/2021,23/07/2017,11/06/2018,21/04/2014,1,0,,,Subregion_3,N,-9999,,0,0
4273215,01/01/2022,Entity 39," 4,032.32 ",28/08/2016,1,1,,0,0,0,0,0,0,0,0,utilities,28/12/2021,5,,0,0,30/01/2017,10/09/2017,,,,02/01/2015,1,0,,,Subregion_35,N,-9999,,0,0
4273231,01/01/2022,Entity 39," 3,080.95 ",28/08/2016,1,1,,0,0,0,0,0,0,0,0,utilities,,0,,0,0,18/04/2017,05/03/2018,,,,01/11/2014,1,0,,,Subregion_28,N,-9999,,0,0
4274027,01/01/2022,Entity 7," 5,617.55 ",09/12/2014,1,1,,0,0,0,0,0,0,0,0,banking,10/12/2021,2,,0,0,18/09/2015,09/11/2015,29/12/2015,31/07/2018,23/10/2017,26/08/2012,1,0,,,Subregion_32,M,44,,0,0
4274119,01/01/2022,Entity 7," 9,596.49 ",09/12/2014,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,,,,14/02/2009,1,0,,,Subregion_40,K,55,,0,0
4274192,01/01/2022,Entity 7," 4,570.76 ",09/12/2014,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,18/09/2015,20/10/2015,06/12/2015,12/12/2015,05/02/2018,10/02/2012,1,0,,,Subregion_30,M,59,,0,0
4274232,01/01/2022,Entity 7," 19,254.28 ",09/12/2014,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,18/09/2015,31/10/2015,06/12/2015,14/04/2018,01/07/2017,06/09/2011,1,0,,,Subregion_45,K,60,,0,0
4276781,01/01/2022,Entity 8," 6,676.79 ",27/06/2015,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,20/10/2015,27/11/2015,30/11/2021,11/01/2022,29/10/2018,09/11/2009,1,0,,,Subregion_4,K,43,,0,0
4278088,01/01/2022,Entity 8," 32,317.03 ",27/06/2015,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,15/01/2022,20/02/2022,01/12/2017,24/04/2011,1,0,,,NULL,K,43,,0,0
4278110,01/01/2022,Entity 8," 38,073.54 ",27/06/2015,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,22/10/2017,24/11/2017,09/04/2019,15/06/2011,1,0,,,Subregion_5,M,47,,0,0
4278168,01/01/2022,Entity 8," 6,188.21 ",27/06/2015,1,1,,0,0,0,0,0,0,0,0,banking,27/12/2021,6,,0,0,,,,,,11/10/2011,1,0,,,Subregion_16,K,46,,0,0
4278421,01/01/2022,Entity 8," 4,866.72 ",27/06/2015,1,1,,0,0,0,0,0,0,0,0,banking,27/12/2021,4,,0,0,20/10/2015,06/12/2015,07/03/2016,08/03/2016,,05/11/2009,1,0,,,Subregion_51,M,61,,0,0
4274446,01/01/2022,Entity 7," 25,464.33 ",09/12/2014,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,,,,17/02/2013,1,0,,,Subregion_15,M,66,,0,0
4274448,01/01/2022,Entity 7," 43,664.90 ",09/12/2014,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,18/09/2015,17/10/2015,05/12/2015,29/01/2016,,15/07/2012,1,0,,,NULL,M,34,,0,0
4274473,01/01/2022,Entity 7," 8,441.06 ",09/12/2014,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,18/09/2015,14/11/2015,17/01/2016,11/02/2018,23/06/2018,16/03/2011,1,0,,,Subregion_44,K,46,,0,0
4274591,01/01/2022,Entity 7," 4,923.79 ",09/12/2014,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,13/02/2015,30/03/2015,16/06/2015,29/01/2018,12/12/2016,15/07/2012,1,0,,,Subregion_18,M,52,,0,0
4274632,01/01/2022,Entity 7," 2,308.80 ",09/12/2014,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,13/02/2015,14/03/2015,,,,02/07/2011,1,0,,,Subregion_10,N,-9999,,0,0
4275470,01/01/2022,Entity 7," 7,854.41 ",09/12/2014,6,1,,0,0,0,0,0,0,0,0,banking,10/12/2021,2,,0,0,19/06/2016,20/09/2016,03/12/2016,03/02/2017,22/06/2018,15/04/2012,1,0,,,Subregion_62,M,48,,0,0
4279147,01/01/2022,Entity 40," 3,989.37 ",18/01/2014,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,22/09/2015,09/01/2018,17/07/2018,23/03/2014,1,0,,,Subregion_6,K,57,,0,0
4279326,01/01/2022,Entity 40, 783.33 ,18/01/2014,2,1,28/12/2021,300,600,900,2100,1,2,3,6,banking,27/12/2021,2,27/12/2021,0,0,10/08/2014,20/10/2014,11/01/2015,14/03/2016,14/07/2015,23/03/2014,1,1,13/07/2021,13/07/2021,Subregion_6,N,-9999,,600,1
4279419,01/01/2022,Entity 40," 11,010.11 ",18/01/2014,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,11/08/2014,16/10/2014,25/02/2015,11/02/2018,23/06/2018,23/03/2014,1,0,,,Subregion_6,K,52,,0,0
4279470,01/01/2022,Entity 40," 7,421.67 ",18/01/2014,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,11/08/2014,19/10/2014,16/12/2014,17/04/2017,07/08/2016,23/03/2014,1,0,,,Subregion_58,N,-9999,,0,0
4265626,01/01/2022,Entity 6," 5,737.15 ",14/12/2018,4,1,,0,0,0,0,0,0,0,0,banking,28/12/2021,4,,0,0,,,,,,04/06/2016,1,0,,,Subregion_42,K,27,,0,0
4265627,01/01/2022,Entity 6," 5,557.27 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,07/03/2020,02/06/2020,17/02/2021,12/08/2014,1,0,,,Subregion_3,K,39,,0,0
4267673,01/01/2022,Entity 6," 1,273.40 ",14/12/2018,1,1,26/11/2021,0,150,300,750,0,1,2,5,banking,28/12/2021,5,26/11/2021,0,0,,,23/02/2020,,,13/05/2011,1,0,20/07/2021,27/12/2021,Subregion_44,M,38,,450,1
4267690,01/01/2022,Entity 6," 1,229.45 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,1,2,,,,,,21/04/2010,1,0,,,Subregion_44,M,65,,0,0
4267733,01/01/2022,Entity 6," 2,179.40 ",14/12/2018,1,1,31/12/2021,100,200,300,600,1,2,3,6,banking,17/12/2021,1,24/12/2021,0,0,,,,,,05/05/2012,1,1,,,Subregion_5,K,70,,200,1
4267877,01/01/2022,Entity 6," 1,982.76 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,,,,12/04/2014,1,0,,,Subregion_41,M,58,,0,0
4267909,01/01/2022,Entity 6," 1,953.88 ",14/12/2018,3,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,23/02/2020,,,10/12/2009,1,0,,,Subregion_59,M,53,,0,0
4267926,01/01/2022,Entity 6," 1,230.20 ",14/12/2018,1,1,28/11/2021,0,100,200,400,0,1,2,4,banking,,0,,0,0,,11/11/2019,23/02/2020,,,18/03/2013,1,0,,27/09/2021,Subregion_3,K,37,,200,1
4267982,01/01/2022,Entity 6," 15,034.07 ",14/12/2018,2,1,31/12/2021,300,600,900,950,1,2,3,4,banking,,0,,0,0,,,23/02/2020,,15/05/2021,18/12/2011,1,1,29/08/2021,29/08/2021,NULL,K,62,,600,1
4270269,01/01/2022,Entity 38, 342.77 ,08/12/2019,3,1,,0,0,0,0,0,0,0,0,banking,13/12/2021,10,,0,0,,,,,,10/06/2014,1,1,,,Subregion_60,K,59,,264.99,1
4270303,01/01/2022,Entity 38," 3,498.50 ",08/12/2019,1,1,08/10/2021,0,0,100,100,0,0,1,1,banking,28/12/2021,8,13/12/2021,0,0,,,,,,09/06/2017,1,0,29/10/2021,29/10/2021,Subregion_24,M,29,,0,0
4275054,01/01/2022,Entity 7," 7,000.45 ",09/12/2014,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,07/04/2015,02/12/2016,15/09/2017,17/09/2017,,30/11/2012,1,0,,,Subregion_2,M,65,24/12/2021,0,0
4279534,01/01/2022,Entity 40, 310.79 ,18/01/2014,4,1,31/10/2021,0,0,100,800,0,0,1,4,banking,,0,,0,0,27/05/2016,04/07/2017,07/12/2021,,,23/03/2014,1,0,25/06/2021,07/12/2021,Subregion_42,N,-9999,,328,1
4279620,01/01/2022,Entity 41, 741.15 ,24/11/2018,3,1,26/11/2021,0,800,1600,4000.29,0,1,2,5,banking,28/12/2021,6,,0,0,,,,,,,1,1,,,Subregion_40,K,32,,800,1
4271262,01/01/2022,Entity 42," 47,380.54 ",19/03/2016,3,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,04/12/2016,14/02/2017,02/04/2017,16/11/2018,25/06/2019,02/04/2014,1,0,,,Subregion_52,K,57,,0,0
3959231,01/01/2022,Entity 4," 1,397.63 ",04/03/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,01/10/2018,20/10/2018,15/12/2018,15/12/2018,05/12/2020,09/12/2016,1,0,,,NULL,M,48,,0,0
3959290,01/01/2022,Entity 4," 39,964.64 ",04/03/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,18/10/2019,20/12/2019,20/12/2019,30/05/2020,18/09/2015,1,0,,,NULL,K,41,,0,0
3959297,01/01/2022,Entity 4," 9,494.09 ",04/03/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,08/11/2019,,,,,1,0,,,NULL,M,47,,0,0
3959307,01/01/2022,Entity 4," 18,976.18 ",04/03/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,30/03/2018,24/04/2018,26/06/2018,26/06/2018,28/04/2020,,1,0,,,NULL,M,47,,0,0
3959395,01/01/2022,Entity 4," 1,297.75 ",04/03/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,,,,,,1,0,13/03/2020,13/03/2020,NULL,M,37,,0,0
3964208,01/01/2022,Entity 32, 762.44 ,14/06/2016,1,1,,0,0,0,0,0,0,0,0,utilities,28/12/2021,7,,0,0,,,,,,19/11/2013,1,0,,29/06/2021,NULL,M,31,,0,0
3964528,01/01/2022,Entity 32, 457.22 ,14/06/2016,2,1,,0,0,0,0,0,0,0,0,utilities,,0,,0,0,02/07/2016,19/11/2016,11/02/2017,17/02/2017,05/02/2018,07/04/2013,1,0,,,Subregion_3,K,32,,0,0
3964534,01/01/2022,Entity 32, 644.24 ,14/06/2016,2,1,,0,0,0,0,0,0,0,0,utilities,10/12/2021,4,,0,0,02/07/2016,20/11/2016,30/01/2017,03/02/2017,,07/04/2013,1,0,,,Subregion_6,K,39,,0,0
3964953,01/01/2022,Entity 32, 569.80 ,14/06/2016,1,1,,0,0,0,0,0,0,0,0,utilities,10/12/2021,1,,0,0,02/07/2016,15/10/2016,03/12/2016,06/12/2016,22/05/2018,13/08/2013,1,0,,,Subregion_46,K,31,,0,0
3965977,01/01/2022,Entity 32, 425.01 ,14/06/2016,2,1,,0,0,0,0,0,0,0,0,utilities,10/12/2021,3,,0,0,03/07/2016,18/09/2016,09/11/2016,14/11/2016,17/06/2018,05/08/2013,1,0,,,NULL,K,48,,250,1
3966021,01/01/2022,Entity 32, 501.41 ,14/06/2016,1,1,,0,0,0,0,0,0,0,0,utilities,10/12/2021,2,,0,0,03/07/2016,28/09/2016,26/02/2017,27/02/2017,10/04/2020,30/06/2013,1,0,,,Subregion_48,K,29,,0,0
3945615,01/01/2022,Entity 4," 10,352.05 ",04/03/2018,3,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,09/04/2019,12/07/2019,06/10/2019,06/10/2019,,11/01/2016,1,1,04/10/2021,18/10/2021,NULL,K,42,,850,1
3945660,01/01/2022,Entity 4," 5,171.54 ",04/03/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,27/03/2018,07/04/2018,21/05/2018,21/05/2018,04/04/2020,16/11/2015,1,0,,,NULL,K,57,,0,0
3945808,01/01/2022,Entity 4," 3,703.77 ",04/03/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,27/03/2018,08/04/2018,03/06/2018,03/06/2018,16/08/2020,,1,0,08/12/2020,08/12/2020,NULL,M,47,,0,0
3945877,01/01/2022,Entity 4," 23,532.62 ",04/03/2018,2,1,12/11/2021,0,313.4,626.8,1568.6,0,1,2,5,banking,17/12/2021,2,,0,0,30/03/2018,07/04/2018,,,,14/09/2012,1,1,03/09/2021,03/09/2021,NULL,M,40,,626.8,1
3945895,01/01/2022,Entity 4," 7,147.21 ",04/03/2018,5,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,22/05/2018,29/05/2018,04/07/2018,06/07/2018,07/11/2021,,1,0,,,NULL,K,45,,0,0
3950745,01/01/2022,Entity 4," 4,126.41 ",04/03/2018,9,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,15/09/2019,04/11/2019,04/11/2019,30/06/2020,28/07/2012,1,0,,,NULL,K,53,28/12/2021,0,0
3950818,01/01/2022,Entity 4," 3,079.47 ",04/03/2018,3,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,28/09/2018,,,,,06/06/2012,1,0,,,NULL,K,75,,0,0
3950833,01/01/2022,Entity 4," 21,912.98 ",04/03/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,30/03/2018,,,,,24/04/2015,1,0,,,NULL,M,50,,0,0
3950847,01/01/2022,Entity 4," 17,521.45 ",04/03/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,01/10/2018,02/10/2018,,,,16/07/2016,1,1,,,NULL,K,69,,0,0
3950991,01/01/2022,Entity 4," 1,369.86 ",04/03/2018,5,1,09/10/2021,0,0,200,400,0,0,1,2,banking,,0,,0,0,27/03/2018,08/04/2018,02/06/2018,02/06/2018,15/01/2021,,1,0,,,NULL,M,38,,1000,1
3951013,01/01/2022,Entity 4," 62,019.12 ",04/03/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,30/03/2018,17/04/2018,30/06/2018,30/06/2018,14/04/2020,02/06/2014,1,0,,,NULL,K,43,,0,0
3953260,01/01/2022,Entity 4, 714.72 ,04/03/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,27/03/2018,,,,,13/11/2016,1,0,,,NULL,M,65,,0,0
3953274,01/01/2022,Entity 4," 7,719.23 ",04/03/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,,,,,01/10/2016,1,1,09/02/2021,09/02/2021,NULL,M,54,,0,0
3953371,01/01/2022,Entity 4," 30,054.74 ",04/03/2018,4,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,,,,,04/07/2014,1,0,,,NULL,K,70,,0,0
3953379,01/01/2022,Entity 4," 7,316.04 ",04/03/2018,4,1,,0,0,0,0,0,0,0,0,banking,27/12/2021,15,,0,0,09/04/2019,03/08/2020,24/01/2021,24/01/2021,,02/11/2012,1,1,,17/12/2021,NULL,M,57,21/12/2021,700,1
3953386,01/01/2022,Entity 4," 12,375.18 ",04/03/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,30/03/2018,10/04/2018,29/05/2018,29/05/2018,28/11/2020,28/07/2012,1,0,,,NULL,K,71,,0,0
3953453,01/01/2022,Entity 4," 36,377.79 ",04/03/2018,19,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,,,,,,1,0,,,NULL,K,50,,0,0
